instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
397,2012-02-01,winter,2012,February,no,Wednesday,yes,Few clouds,16.01350941502232,17.567902608783314,50.79169999999999,12.667489000000002,304,4275,4579
398,2012-02-02,winter,2012,February,no,Thursday,yes,Mist + Cloudy,11.914007909421205,11.714309191700366,67.29169999999999,12.541528999999999,190,3571,3761
399,2012-02-03,winter,2012,February,no,Friday,yes,Partly cloudy,6.887199163253113,3.949744981271323,52.6667,11.959232,310,3841,4151
400,2012-02-04,winter,2012,February,no,Saturday,no,Mist + Cloudy,4.007826434333337,0.7771245522601973,77.95830000000001,8.167032,384,2448,2832
401,2012-02-05,winter,2012,February,no,Sunday,no,Mist + Few clouds,4.105394570166643,0.06637995217808168,68.7917,11.791732000000001,318,2629,2947
402,2012-02-06,winter,2012,February,no,Monday,yes,Partly cloudy,5.0878693881375625,2.830434860225374,62.2174,10.304599999999999,206,3578,3784
403,2012-02-07,winter,2012,February,no,Tuesday,yes,Few clouds,9.278614084391915,8.433742910458339,49.625,9.874393000000001,199,4176,4375
404,2012-02-08,winter,2012,February,no,Wednesday,yes,Mist,3.56859413016179,0.2309843817436601,72.2917,8.959307,109,2693,2802
405,2012-02-09,winter,2012,February,no,Thursday,yes,Clear,4.056610502249992,-0.15306374260592825,56.2083,13.000478999999999,163,3667,3830
406,2012-02-10,winter,2012,February,no,Friday,yes,Mist + Few clouds,4.983859178509743,2.581968805491641,54.0,7.834243000000001,227,3604,3831
407,2012-02-11,winter,2012,February,no,Saturday,no,Light Rain + Thunderstorm + Scattered clouds,1.665254145418416,-4.581875870933324,73.125,19.416332,192,1977,2169
408,2012-02-12,winter,2012,February,no,Sunday,no,Partly cloudy,-3.995981740895057,-14.043078580632018,46.4583,27.417204,73,1456,1529
409,2012-02-13,winter,2012,February,no,Monday,yes,Clear,1.5676274452778856,-3.1051142359991726,41.125,11.207961,94,3328,3422
410,2012-02-14,winter,2012,February,no,Tuesday,yes,Mist + Few clouds,7.228863331591354,6.080939174594107,50.875,9.458993,135,3787,3922
411,2012-02-15,winter,2012,February,no,Wednesday,yes,Few clouds,8.936949916053674,7.6128866103878785,53.125,12.167200000000001,141,4028,4169
412,2012-02-16,winter,2012,February,no,Thursday,yes,Mist + Cloudy,7.082452563534176,5.7531164580277085,75.29169999999999,6.125475000000001,74,2931,3005
413,2012-02-17,winter,2012,February,no,Friday,yes,Few clouds,8.644128379939307,7.6128866103878785,63.4583,13.791682,349,3805,4154
414,2012-02-18,winter,2012,February,no,Saturday,no,Partly cloudy,8.839381780220371,7.941748933877847,53.4583,12.792243,1435,2883,4318
415,2012-02-19,winter,2012,February,no,Sunday,no,Mist,4.93507511059309,0.1761451165252339,51.5833,16.958504,618,2071,2689
416,2012-02-20,winter,2012,February,yes,Monday,no,Few clouds,4.93507511059309,0.8348227365184471,50.7826,15.348561,502,2627,3129
417,2012-02-21,winter,2012,February,no,Tuesday,yes,Partly cloudy,5.393399378919295,2.7166845360045286,59.434799999999996,13.783039,163,3614,3777
418,2012-02-22,winter,2012,February,no,Wednesday,yes,Partly cloudy,11.718754509140144,11.168169021183825,56.7917,15.709557,394,4379,4773
419,2012-02-23,winter,2012,February,no,Thursday,yes,Partly cloudy,15.135044806679222,15.653986262487095,55.45830000000001,12.791171,516,4546,5062
420,2012-02-24,winter,2012,February,no,Friday,yes,Mist + Few clouds,12.402024281509402,12.753916115272453,73.75,15.916989,246,3241,3487
421,2012-02-25,winter,2012,February,no,Saturday,no,Partly cloudy,5.569502250738472,-0.699983618315148,39.5833,28.250014,317,2415,2732
422,2012-02-26,winter,2012,February,no,Sunday,no,Few clouds,4.8862910426764365,0.3944625704753726,41.0,13.750342999999999,515,2874,3389
423,2012-02-27,winter,2012,February,no,Monday,yes,Few clouds,10.010667924677833,8.160846093020666,49.0833,17.958211000000002,253,4069,4322
424,2012-02-28,winter,2012,February,no,Tuesday,yes,Few clouds,9.571435620506282,7.777144504312265,39.5833,12.958939,229,4134,4363
425,2012-02-29,winter,2012,February,no,Wednesday,yes,Mist + Broken clouds,8.703571151770522,7.339210087757522,80.4783,12.000839,65,1769,1834
426,2012-03-01,winter,2012,March,no,Thursday,yes,Few clouds,16.989542159198724,18.33313993844267,61.5417,15.208129,325,4665,4990
427,2012-03-02,winter,2012,March,no,Friday,yes,Mist + Broken clouds,9.229771452168038,8.324410915662675,65.7083,9.708568,246,2948,3194
428,2012-03-03,winter,2012,March,no,Saturday,no,Mist,12.792472517764303,12.972320203132892,62.125,10.792293,956,3110,4066
429,2012-03-04,winter,2012,March,no,Sunday,no,Few clouds,7.619253003539031,3.4017854986385316,40.3333,22.416257,710,2713,3423
430,2012-03-05,winter,2012,March,no,Monday,yes,Clear,2.787697657652,-1.9565218532726085,50.625,15.333486,203,3130,3333
431,2012-03-06,winter,2012,March,no,Tuesday,yes,Clear,3.666162265995096,-0.7548228835335742,45.6667,13.458625,221,3735,3956
432,2012-03-07,winter,2012,March,no,Wednesday,yes,Clear,12.206829445535572,10.512610221961324,51.3333,23.167193,432,4484,4916
433,2012-03-08,winter,2012,March,no,Thursday,yes,Partly cloudy,19.429741148254173,22.598387244128048,56.75,29.584721,486,4896,5382
434,2012-03-09,winter,2012,March,no,Friday,yes,Mist,12.597219117483238,11.550744369058357,40.708299999999994,27.7916,447,4122,4569
435,2012-03-10,winter,2012,March,no,Saturday,no,Few clouds,5.374307414764635,1.2139327279810708,35.0417,15.125250000000001,968,3150,4118
436,2012-03-11,winter,2012,March,no,Sunday,no,Partly cloudy,9.722063018683514,8.309509883091472,47.6957,14.913329000000001,1658,3253,4911
437,2012-03-12,winter,2012,March,no,Monday,yes,Clear,15.867098646965136,16.966143467855666,48.9167,13.916771,838,4460,5298
438,2012-03-13,winter,2012,March,no,Tuesday,yes,Few clouds,21.62590266911191,24.185953650332934,61.75000000000001,15.87565,762,5085,5847
439,2012-03-14,winter,2012,March,no,Wednesday,yes,Few clouds,22.06513497328346,24.678727332106106,50.708299999999994,7.709154,997,5315,6312
440,2012-03-15,winter,2012,March,no,Thursday,yes,Few clouds,21.186670364940365,23.310604620685233,57.958299999999994,10.042161,1005,5187,6192
441,2012-03-16,winter,2012,March,no,Friday,yes,Mist + Cloudy,14.061326798055067,14.942115421571103,84.20830000000001,7.583864,548,3830,4378
442,2012-03-17,winter,2012,March,no,Saturday,no,Mist + Cloudy,18.648903240051606,20.904001226526148,75.5833,7.417168,3155,4681,7836
443,2012-03-18,winter,2012,March,no,Sunday,no,Mist + Cloudy,16.208704250996156,17.348025744447817,81.0,8.501161,2207,3685,5892
444,2012-03-19,winter,2012,March,no,Monday,yes,Clear,20.454616524654455,23.310258085044048,72.875,10.875238999999999,982,5171,6153
445,2012-03-20,winter,2012,March,no,Tuesday,yes,Few clouds,21.381865200914206,23.805110980664367,80.7917,8.125157,1051,5042,6093
446,2012-03-21,spring,2012,March,no,Wednesday,yes,Mist + Broken clouds,19.673778616451884,21.61543889789064,82.125,6.000406099999999,1122,5108,6230
447,2012-03-22,spring,2012,March,no,Thursday,yes,Clear,20.991475528966525,23.201619161530758,83.125,7.876654,1334,5537,6871
448,2012-03-23,spring,2012,March,no,Friday,yes,Mist + Broken clouds,23.773280122053002,26.537024707991215,69.41669999999999,7.7921000000000005,2469,5893,8362
449,2012-03-24,spring,2012,March,no,Saturday,no,Mist + Broken clouds,17.965633467682345,19.31747442724484,88.5417,12.916461,1033,2339,3372
450,2012-03-25,spring,2012,March,no,Sunday,no,Mist + Broken clouds,14.158953498195597,15.051187514635874,88.0833,14.791924999999999,1532,3464,4996
451,2012-03-26,spring,2012,March,no,Monday,yes,Clear,14.646969870283801,15.160519509431538,47.7917,25.917007,795,4763,5558
452,2012-03-27,spring,2012,March,no,Tuesday,yes,Partly cloudy,7.472842235481846,4.496231687429052,28.999999999999996,12.541864,531,4571,5102
453,2012-03-28,spring,2012,March,no,Wednesday,yes,Partly cloudy,16.891974023365414,17.95013142101665,48.125,19.541957,674,5024,5698
454,2012-03-29,spring,2012,March,no,Thursday,yes,Partly cloudy,17.477617095594148,18.93377283853644,43.9167,21.41655,834,5299,6133
455,2012-03-30,spring,2012,March,no,Friday,yes,Mist + Broken clouds,10.205862760651662,9.691407386249672,58.0833,9.250489,796,4663,5459
456,2012-03-31,spring,2012,March,no,Saturday,no,Mist,13.378115589993033,13.684104410138584,73.83330000000001,16.791338999999997,2301,3934,6235
457,2012-04-01,spring,2012,April,no,Sunday,no,Mist + Broken clouds,13.47568372582634,13.301095892712564,67.625,11.541889,2347,3694,6041
458,2012-04-02,spring,2012,April,no,Monday,yes,Clear,13.94888332818715,14.187014259416578,50.4348,20.913313,1208,4728,5936
459,2012-04-03,spring,2012,April,no,Tuesday,yes,Clear,15.867098646965136,17.129968192228567,39.6667,6.708911,1348,5424,6772
460,2012-04-04,spring,2012,April,no,Wednesday,yes,Partly cloudy,20.259421688680618,23.364750814621274,46.958299999999994,12.125325,1058,5378,6436
461,2012-04-05,spring,2012,April,no,Thursday,yes,Partly cloudy,14.012542730138417,14.503228032003094,37.416700000000006,14.708443,1192,5265,6457
462,2012-04-06,spring,2012,April,no,Friday,yes,Partly cloudy,12.157986813311695,11.003564591618243,37.7083,20.125996,1807,4653,6460
463,2012-04-07,spring,2012,April,no,Saturday,no,Few clouds,14.158953498195597,14.067112927564594,25.4167,18.416356999999998,3252,3605,6857
464,2012-04-08,spring,2012,April,no,Sunday,no,Partly cloudy,17.81922269962516,19.810594644659204,27.5833,15.583931999999999,2230,2939,5169
465,2012-04-09,spring,2012,April,no,Monday,yes,Partly cloudy,17.184795559479777,18.442905102789815,31.75,23.999132,905,4680,5585
466,2012-04-10,spring,2012,April,no,Tuesday,yes,Clear,14.695812502507675,14.942461957212295,43.5,16.708125000000003,819,5099,5918
467,2012-04-11,spring,2012,April,no,Wednesday,yes,Partly cloudy,8.958208759575577,6.369256828064767,46.9565,19.783358,482,4380,4862
468,2012-04-12,spring,2012,April,no,Thursday,yes,Partly cloudy,11.816381209280678,10.729541533346701,46.625,19.458743,663,4746,5409
469,2012-04-13,spring,2012,April,no,Friday,yes,Partly cloudy,14.45177503430996,14.559106904145093,40.8333,10.416557,1252,5146,6398
470,2012-04-14,spring,2012,April,no,Saturday,no,Clear,17.526401163510798,19.426893055950806,50.29169999999999,12.791439,2795,4665,7460
471,2012-04-15,spring,2012,April,no,Sunday,no,Partly cloudy,24.066101658167362,26.866926638404756,50.79169999999999,15.083643,2846,4286,7132
472,2012-04-16,spring,2012,April,yes,Monday,no,Few clouds,27.433549323482566,30.423248656124294,56.166700000000006,19.083543,1198,5172,6370
473,2012-04-17,spring,2012,April,no,Tuesday,yes,Clear,24.163669794000675,28.999160438651117,39.0417,18.333143,989,5702,6691
474,2012-04-18,spring,2012,April,no,Wednesday,yes,Mist + Few clouds,15.671845246684079,16.744880460955407,56.9167,11.250104,347,4020,4367
475,2012-04-19,spring,2012,April,no,Thursday,yes,Clear,17.721595999484638,19.864394302954054,61.25000000000001,4.417256399999999,846,5719,6565
476,2012-04-20,spring,2012,April,no,Friday,yes,Few clouds,19.38095708033752,21.83349645010989,69.4583,10.041357,1340,5950,7290
477,2012-04-21,spring,2012,April,no,Saturday,no,Clear,21.91872420522628,24.18526057905055,68.2917,19.000328999999997,2541,4083,6624
478,2012-04-22,spring,2012,April,no,Sunday,no,Light Rain + Thunderstorm + Scattered clouds,11.767597141364018,10.894145962912287,83.54169999999999,23.084582,120,907,1027
479,2012-04-23,spring,2012,April,no,Monday,yes,Mist + Broken clouds,7.375274099648541,3.237527604714142,76.66669999999999,20.334232,195,3019,3214
480,2012-04-24,spring,2012,April,no,Tuesday,yes,Partly cloudy,12.743629885540425,12.261142433499284,45.4167,16.708661,518,5115,5633
481,2012-04-25,spring,2012,April,no,Wednesday,yes,Clear,16.45274171919387,17.895292155798224,42.7917,7.959064,655,5541,6196
482,2012-04-26,spring,2012,April,no,Thursday,yes,Mist + Few clouds,17.721595999484638,19.044577609807163,75.66669999999999,11.833875,475,4551,5026
483,2012-04-27,spring,2012,April,no,Friday,yes,Few clouds,15.330239642653058,16.363604621735348,40.0833,23.291411,1014,5219,6233
484,2012-04-28,spring,2012,April,no,Saturday,no,Mist + Broken clouds,10.596310996906556,9.854539039340192,48.9583,8.708325,1120,3100,4220
485,2012-04-29,spring,2012,April,no,Sunday,no,Clear,15.379023710569712,16.145633703426398,58.7083,7.8328359999999995,2229,4075,6304
486,2012-04-30,spring,2012,April,no,Monday,yes,Mist + Few clouds,15.720687878907949,16.801885573931273,56.99999999999999,11.499746,665,4907,5572
487,2012-05-01,spring,2012,May,no,Tuesday,yes,Mist + Few clouds,24.456491330115043,27.13947692020124,65.95830000000001,10.458432,653,5087,5740
488,2012-05-02,spring,2012,May,no,Wednesday,yes,Clear,21.57711860119526,23.74992517980474,79.7083,9.249885999999998,667,5502,6169
489,2012-05-03,spring,2012,May,no,Thursday,yes,Mist + Cloudy,21.333081132997552,23.69326660247006,76.83330000000001,8.957632,764,5657,6421
490,2012-05-04,spring,2012,May,no,Friday,yes,Partly cloudy,25.28617187054148,28.343341737697727,73.54169999999999,10.916846,1069,5227,6296
491,2012-05-05,spring,2012,May,no,Saturday,no,Mist,24.944566266510463,27.796768397629698,75.66669999999999,10.250464,2496,4387,6883
492,2012-05-06,spring,2012,May,no,Sunday,no,Mist,21.479491901054732,24.515855580746482,74.0,10.041893,2135,4224,6359
493,2012-05-07,spring,2012,May,no,Monday,yes,Mist + Cloudy,20.015384220482904,22.818264108463552,66.41669999999999,15.458307000000001,1008,5265,6273
494,2012-05-08,spring,2012,May,no,Tuesday,yes,Mist + Few clouds,22.60199397759554,25.445783973881717,68.58330000000001,19.833942999999998,738,4990,5728
495,2012-05-09,spring,2012,May,no,Wednesday,yes,Mist + Few clouds,22.211545741340643,25.06060960869825,74.4167,14.499604,620,4097,4717
496,2012-05-10,spring,2012,May,no,Thursday,yes,Clear,18.160828303656185,19.754975674248094,55.2083,21.042220999999998,1026,5546,6572
497,2012-05-11,spring,2012,May,no,Friday,yes,Partly cloudy,19.77134675228519,22.271690768395523,36.0417,15.874779,1319,5711,7030
498,2012-05-12,spring,2012,May,no,Saturday,no,Clear,21.57711860119526,24.34951847297495,48.0417,8.249911,2622,4807,7429
499,2012-05-13,spring,2012,May,no,Sunday,no,Partly cloudy,24.407707262198393,27.851347761117232,57.62500000000001,15.082839,2172,3946,6118
500,2012-05-14,spring,2012,May,no,Monday,yes,Mist,22.113919041200113,24.789878639018028,78.95830000000001,14.250364,342,2501,2843
501,2012-05-15,spring,2012,May,no,Tuesday,yes,Mist,24.35892319428173,27.086023797547575,79.45830000000001,9.875264,625,4490,5115
502,2012-05-16,spring,2012,May,no,Wednesday,yes,Partly cloudy,25.823030874853558,28.78153605598336,69.7917,8.208304,991,6433,7424
503,2012-05-17,spring,2012,May,no,Thursday,yes,Partly cloudy,23.285205185657578,26.757594643609096,52.0,15.374825000000001,1242,6142,7384
504,2012-05-18,spring,2012,May,no,Friday,yes,Few clouds,21.57711860119526,24.89565864349148,52.33330000000001,9.166739,1521,6118,7639
505,2012-05-19,spring,2012,May,no,Saturday,no,Clear,23.67565342191247,26.263348185360854,45.625,5.626325,3410,4884,8294
506,2012-05-20,spring,2012,May,no,Sunday,no,Partly cloudy,24.89572363428659,27.741236061128888,53.041700000000006,17.042589,2704,4425,7129
507,2012-05-21,spring,2012,May,no,Monday,yes,Mist + Few clouds,23.57802672177194,26.155835502681448,81.125,15.624668,630,3729,4359
508,2012-05-22,spring,2012,May,no,Tuesday,yes,Mist,24.554118030255566,27.469032314973603,76.5833,7.917189,819,5254,6073
509,2012-05-23,spring,2012,May,no,Wednesday,yes,Mist + Few clouds,24.944566266510463,27.79711493327089,77.45830000000001,6.834,766,4494,5260
510,2012-05-24,spring,2012,May,no,Thursday,yes,Few clouds,26.89669031917049,29.710684743925917,71.6667,11.584031999999999,1059,5711,6770
511,2012-05-25,spring,2012,May,no,Friday,yes,Few clouds,28.360797999742317,31.51518246151617,74.70830000000001,9.41685,1417,5317,6734
512,2012-05-26,spring,2012,May,no,Saturday,no,Partly cloudy,29.09285184002823,32.829158979001,73.25,13.332464,2855,3681,6536
513,2012-05-27,spring,2012,May,no,Sunday,no,Few clouds,28.946441071971044,32.719047279012656,69.7083,14.416457,3283,3308,6591
514,2012-05-28,spring,2012,May,yes,Monday,no,Few clouds,30.264137984485693,36.00030663153706,67.625,13.166907,2557,3486,6043
515,2012-05-29,spring,2012,May,no,Tuesday,yes,Few clouds,30.849781056714427,35.453819925379335,68.45830000000001,19.7918,880,4863,5743
516,2012-05-30,spring,2012,May,no,Wednesday,yes,Mist,26.99431701931102,30.094386332634322,67.0,9.000043,745,6110,6855
517,2012-05-31,spring,2012,May,no,Thursday,yes,Clear,28.360797999742317,31.844391320647333,49.2917,13.083693,1100,6238,7338
518,2012-06-01,spring,2012,June,no,Friday,yes,Mist + Few clouds,26.84790625125384,29.820016738721577,75.5417,15.916720999999999,533,3594,4127
519,2012-06-02,spring,2012,June,no,Saturday,no,Partly cloudy,22.699562113428843,26.209635160976305,54.9167,12.499654,2795,5325,8120
520,2012-06-03,spring,2012,June,no,Sunday,no,Partly cloudy,23.82206418996966,26.97591209755923,49.3333,12.333829,2494,5147,7641
521,2012-06-04,spring,2012,June,no,Monday,yes,Few clouds,23.529242653855288,27.248808914996907,48.7083,19.083811,1071,5927,6998
522,2012-06-05,spring,2012,June,no,Tuesday,yes,Mist + Few clouds,20.21057905645674,22.70997172059146,61.3333,14.041525,968,6033,7001
523,2012-06-06,spring,2012,June,no,Wednesday,yes,Few clouds,20.991475528966525,24.130767849473315,61.12499999999999,5.167375,1027,6028,7055
524,2012-06-07,spring,2012,June,no,Thursday,yes,Few clouds,23.82206418996966,26.482878514055173,56.7083,10.542449999999999,1038,6456,7494
525,2012-06-08,spring,2012,June,no,Friday,yes,Partly cloudy,26.555084715139472,28.945014244715075,46.791700000000006,11.750661000000001,1488,6248,7736
526,2012-06-09,spring,2012,June,no,Saturday,no,Clear,30.16651128434517,33.320459884299105,43.7083,9.667229,2708,4790,7498
527,2012-06-10,spring,2012,June,no,Sunday,no,Partly cloudy,31.09381852491213,34.63296362530887,53.833299999999994,8.959307,2224,4374,6598
528,2012-06-11,spring,2012,June,no,Monday,yes,Mist + Few clouds,30.75215435657389,34.30410130181889,58.791700000000006,13.916771,1017,5647,6664
529,2012-06-12,spring,2012,June,no,Tuesday,yes,Mist + Broken clouds,26.799063619029965,28.946140485548945,83.3333,14.374581999999998,477,4495,4972
530,2012-06-13,spring,2012,June,no,Wednesday,yes,Few clouds,26.945474387087145,30.093346725710745,58.2083,22.999693,1173,6248,7421
531,2012-06-14,spring,2012,June,no,Thursday,yes,Clear,26.5062420829156,31.242632179719685,56.958299999999994,17.000111,1180,6183,7363
532,2012-06-15,spring,2012,June,no,Friday,yes,Clear,25.969441642910745,29.10892560299827,58.958299999999994,11.833339,1563,6102,7665
533,2012-06-16,spring,2012,June,no,Saturday,no,Partly cloudy,25.53020933873919,28.671770891636207,50.416700000000006,11.166689,2963,4739,7702
534,2012-06-17,spring,2012,June,no,Sunday,no,Partly cloudy,23.236421117740925,26.702322208839178,59.875,9.708568,2634,4344,6978
535,2012-06-18,spring,2012,June,no,Monday,yes,Mist,21.82109750508575,24.35168432073239,77.79169999999999,11.707982000000001,653,4446,5099
536,2012-06-19,spring,2012,June,no,Tuesday,yes,Few clouds,28.848814371830514,33.86841936693189,69.0,9.917139,968,5857,6825
537,2012-06-20,spring,2012,June,no,Wednesday,yes,Partly cloudy,34.36363949008681,39.61077484319263,59.2083,7.625404,872,5339,6211
538,2012-06-21,summer,2012,June,no,Thursday,yes,Partly cloudy,35.73012047051811,42.34554748955931,56.7917,7.958729,778,5127,5905
539,2012-06-22,summer,2012,June,no,Friday,yes,Partly cloudy,34.07081795397244,39.88332512498911,57.375,12.250414000000001,964,4859,5823
540,2012-06-23,summer,2012,June,no,Saturday,no,Partly cloudy,31.386640061026498,33.70381493736632,53.4583,12.041307,2657,4801,7458
541,2012-06-24,summer,2012,June,no,Sunday,no,Partly cloudy,32.069851269088545,35.563151920174995,47.9167,9.750174999999999,2551,4340,6891
542,2012-06-25,summer,2012,June,no,Monday,yes,Partly cloudy,30.45933282045953,33.81210732523841,50.416700000000006,20.125661,1139,5640,6779
543,2012-06-26,summer,2012,June,no,Tuesday,yes,Partly cloudy,25.481366706515317,28.671424355995015,37.3333,23.292014,1077,6365,7442
544,2012-06-27,summer,2012,June,no,Wednesday,yes,Few clouds,29.3856733761426,32.66420801379422,36.0,18.208925,1077,6258,7335
545,2012-06-28,summer,2012,June,no,Thursday,yes,Partly cloudy,32.411515437426786,35.67213737932946,42.25,11.50055,921,5958,6879
546,2012-06-29,summer,2012,June,no,Friday,yes,Clear,37.38948155137099,45.29725144731136,48.875,11.082939000000001,829,4634,5463
547,2012-06-30,summer,2012,June,no,Saturday,no,Partly cloudy,33.33876411368653,36.711397767260365,60.12499999999999,10.791756999999999,1455,4232,5687
548,2012-07-01,summer,2012,July,no,Sunday,no,Few clouds,36.315763542746836,42.17981681915985,51.87500000000001,11.291443000000001,1421,4110,5531
549,2012-07-02,summer,2012,July,no,Monday,yes,Partly cloudy,34.314855422170154,37.97018848388558,44.7083,13.082889,904,5323,6227
550,2012-07-03,summer,2012,July,no,Tuesday,yes,Partly cloudy,34.26601278994628,38.023208436987744,49.2083,8.457878999999998,1052,5608,6660
551,2012-07-04,summer,2012,July,yes,Wednesday,no,Few clouds,34.7540877263417,40.595109331994806,53.87499999999999,9.041649999999999,2562,4841,7403
552,2012-07-05,summer,2012,July,no,Thursday,yes,Partly cloudy,36.999033315116094,43.11009174793627,45.7917,12.999943,1405,4836,6241
553,2012-07-06,summer,2012,July,no,Friday,yes,Partly cloudy,37.04781738303275,42.344767784366624,45.0833,9.791514,1366,4841,6207
554,2012-07-07,summer,2012,July,no,Saturday,no,Few clouds,39.0,46.88265200575879,49.2083,10.958118,1448,3392,4840
555,2012-07-08,summer,2012,July,no,Sunday,no,Partly cloudy,36.706211779001734,45.62498752996746,57.375,8.417143,1203,3469,4672
556,2012-07-09,summer,2012,July,no,Monday,yes,Mist,30.16651128434517,33.81314693216198,68.3333,12.125325,998,5571,6569
557,2012-07-10,summer,2012,July,no,Tuesday,yes,Mist + Cloudy,30.75215435657389,34.74376839657959,66.75,10.166379000000001,954,5336,6290
558,2012-07-11,summer,2012,July,no,Wednesday,yes,Partly cloudy,30.50817545268341,33.48541084950588,63.3333,10.166111,975,6289,7264
559,2012-07-12,summer,2012,July,no,Thursday,yes,Clear,30.45933282045953,33.86763966173922,52.9583,9.833924999999999,1032,6414,7446
560,2012-07-13,summer,2012,July,no,Friday,yes,Mist + Broken clouds,31.386640061026498,35.015538973183396,48.5833,5.41695,1511,5988,7499
561,2012-07-14,summer,2012,July,no,Saturday,no,Mist + Broken clouds,29.727278980173615,34.851714248810495,69.91669999999999,9.626493,2355,4614,6969
562,2012-07-15,summer,2012,July,no,Sunday,no,Clear,32.21626203714572,38.243778372605625,71.7917,11.166689,1920,4111,6031
563,2012-07-16,summer,2012,July,no,Monday,yes,Partly cloudy,33.241137413546,39.8836716606303,64.5,11.000529,1088,5742,6830
564,2012-07-17,summer,2012,July,no,Tuesday,yes,Partly cloudy,36.46217431080402,42.61766460180429,50.583299999999994,7.666743,921,5865,6786
565,2012-07-18,summer,2012,July,no,Wednesday,yes,Clear,34.99806663023219,41.74266210779779,57.7083,9.208614,799,4914,5713
566,2012-07-19,summer,2012,July,no,Thursday,yes,Clear,33.6315856498009,39.06212228927746,60.0417,11.083743,888,5703,6591
567,2012-07-20,summer,2012,July,no,Friday,yes,Mist + Cloudy,27.531117459315873,30.258644226558708,84.4167,14.000789000000001,747,5123,5870
568,2012-07-21,summer,2012,July,no,Saturday,no,Light Snow,23.431615953714758,24.79091824594159,86.5417,14.2911,1264,3195,4459
569,2012-07-22,summer,2012,July,no,Sunday,no,Mist,27.628744159456403,31.13364672056521,76.25,6.2926936,2544,4866,7410
570,2012-07-23,summer,2012,July,no,Monday,yes,Partly cloudy,31.97228313325523,36.92876224819722,69.41669999999999,9.291761,1135,5831,6966
571,2012-07-24,summer,2012,July,no,Tuesday,yes,Few clouds,32.509083573260085,38.352417296118915,65.5,14.167418,1140,6452,7592
572,2012-07-25,summer,2012,July,no,Wednesday,yes,Clear,30.947407756854957,33.81314693216198,45.0,11.0416,1383,6790,8173
573,2012-07-26,summer,2012,July,no,Thursday,yes,Few clouds,34.02203388605579,41.195135794716485,59.66669999999999,19.082470999999998,1036,5825,6861
574,2012-07-27,summer,2012,July,no,Friday,yes,Clear,34.314855422170154,40.75798108335443,59.458299999999994,10.250464,1259,5645,6904
575,2012-07-28,summer,2012,July,no,Saturday,no,Partly cloudy,32.80190510937445,37.58605372562568,61.3333,10.542449999999999,2234,4451,6685
576,2012-07-29,summer,2012,July,no,Sunday,no,Partly cloudy,30.80099698879777,35.015538973183396,62.375,11.416532,2153,4444,6597
577,2012-07-30,summer,2012,July,no,Monday,yes,Few clouds,31.337797428802624,36.49299367939993,66.875,10.292339,1040,6065,7105
578,2012-07-31,summer,2012,July,no,Tuesday,yes,Partly cloudy,30.312922052402342,34.57916396701401,70.41669999999999,11.083475,968,6248,7216
579,2012-08-01,summer,2012,August,no,Wednesday,yes,Partly cloudy,30.55695952060006,34.96139277924735,67.75,9.458993,1074,6506,7580
580,2012-08-02,summer,2012,August,no,Thursday,yes,Partly cloudy,32.60671027340061,38.407689730888826,65.95830000000001,8.666718,983,6278,7261
581,2012-08-03,summer,2012,August,no,Friday,yes,Mist + Cloudy,33.38754818160319,39.774686201475824,64.25,14.458064,1328,5847,7175
582,2012-08-04,summer,2012,August,no,Saturday,no,Clear,34.99806663023219,42.23508925392977,61.3333,17.249686,2345,4479,6824
583,2012-08-05,summer,2012,August,no,Sunday,no,Clear,33.58280158188424,40.48612387284033,65.25,19.458206999999998,1707,3757,5464
584,2012-08-06,summer,2012,August,no,Monday,yes,Mist + Cloudy,32.60671027340061,38.68127961960889,65.4167,8.666718,1233,5780,7013
585,2012-08-07,summer,2012,August,no,Tuesday,yes,Mist,31.63061896491699,37.58752650210075,70.375,7.8328359999999995,1278,5995,7273
586,2012-08-08,summer,2012,August,no,Wednesday,yes,Mist,32.460299505343436,38.46218246046606,67.29169999999999,7.4169,1263,6271,7534
587,2012-08-09,summer,2012,August,no,Thursday,yes,Clear,32.80190510937445,37.75100469083246,62.0417,10.458699999999999,1196,6090,7286
588,2012-08-10,summer,2012,August,no,Friday,yes,Mist + Cloudy,30.45933282045953,35.01631867837608,71.58330000000001,16.000471,1065,4721,5786
589,2012-08-11,summer,2012,August,no,Saturday,no,Mist,29.09285184002823,32.445457390292596,73.2917,13.834093,2247,4052,6299
590,2012-08-12,summer,2012,August,no,Sunday,no,Few clouds,29.580868212116435,32.99229063209152,53.041700000000006,8.208304,2182,4362,6544
591,2012-08-13,summer,2012,August,no,Monday,yes,Partly cloudy,30.75215435657389,34.5235449966029,54.541700000000006,9.126204,1207,5676,6883
592,2012-08-14,summer,2012,August,no,Tuesday,yes,Few clouds,31.09381852491213,35.78190254367662,68.6667,11.333586,1128,5656,6784
593,2012-08-15,summer,2012,August,no,Wednesday,yes,Partly cloudy,29.922532380454676,33.81167415568691,61.9583,11.374657000000001,1198,6149,7347
594,2012-08-16,summer,2012,August,no,Thursday,yes,Partly cloudy,30.654586220740583,33.868072831290704,51.916700000000006,9.500332,1338,6267,7605
595,2012-08-17,summer,2012,August,no,Friday,yes,Partly cloudy,30.898565124631077,-1.8500487775167684,57.0833,15.500718,1483,5665,7148
